sku,imagen
87-047,"https://source.unsplash.com/400x400/?Llave,Ajustable,Fosfatada,10,87-047,Stanley"
DW00716,"https://source.unsplash.com/400x400/?Mechas,Dewalt,160,X,14mm,Sds,Plus,Pvc,A/s"
180310,"https://source.unsplash.com/400x400/?Juego,De,Macho,Unf,1,X,12,Hilos,,3,Pzs,-,Tres,Triangulos"
26243,"https://source.unsplash.com/400x400/?Masilla,Enduído,Para,Construcción,Petrilac,Lapacho,Para,Interior"
180111,"https://source.unsplash.com/400x400/?,Macho,Semiconico,3/4,X,10,Hilos,(1,Unidad),Tres,Triangulos"
30-710,"https://source.unsplash.com/400x400/?Cinta,Métrica,Global,Plus,3m/10',Stanley,30-710"
HKTS0243,"https://source.unsplash.com/400x400/?Dados,Tubo,Llave,24,Pcs,1/2,Crique,+,Valija,Hkts0243,-,Smf,Naranja"
262208,"https://source.unsplash.com/400x400/?Pintura,Aerosol,Rust-oleum,Ultra,Cover,Blanco,Viejo,Satinado,340g"
20004,"https://source.unsplash.com/400x400/?Destornillador,Plano,6.5,X,150,Mm,Imantado,Tolsen,20004"
802-5180,"https://source.unsplash.com/400x400/?Llave,Combinada,23,Mm,Gedore"
20048,"https://source.unsplash.com/400x400/?Set,9,Llaves,Allen,Largas,1.5-10,Mm,Tolsen"
377245,"https://source.unsplash.com/400x400/?Esmalte,En,Aerosol,390ml,Borravino,Rust-oleum,Para,Telas,Y,Metales"
WZB8002,"https://source.unsplash.com/400x400/?Pinza,Cerrador,De,Perfiles,Chapa,80mm,3,Wadfow,H,Y,T"
DW00706,"https://source.unsplash.com/400x400/?Mechas,Dewalt,160,X,8mm,Sds,Plus,Pvc,A/s"
84-006,"https://source.unsplash.com/400x400/?Pinza,Telefon.,6,,1000v,Stanley"
2187,"https://source.unsplash.com/400x400/?Candado,Papaiz,25mm,"
35039,"https://source.unsplash.com/400x400/?Escuadra,De,Aluminio,30,Cm,Reforzada,Regla,Tolsen,35039"
AA11115/1/220,"https://source.unsplash.com/400x400/?Amoladora,Angular,Disco,115mm,Neo,,1200w,Color,Gris"
DBCK0203,"https://source.unsplash.com/400x400/?Candado,Con,Combinacion,De,3,Digitos,Dbck0203,20mm,Ingco-smf,Color,Dorado"
DW508S,"https://source.unsplash.com/400x400/?Taladro,Percutor,Atornillador,Eléctrico,De,13mm,Dewalt,Dw508s,800w,Con,Caja,De,Cartón,50hz,Amarillo,50,Hz"
HLL156503,"https://source.unsplash.com/400x400/?Nivelador,Laser,Autonivelante,Ingco,Hll156503,0-18,Metros"
10112,"https://source.unsplash.com/400x400/?Prensa,Sargento,Tipo,G,3,Pulgadas,Tolsen,Profesional"
1718,"https://source.unsplash.com/400x400/?La,Gotita,2ml"
VC13301,"https://source.unsplash.com/400x400/?Aspiradora,30lts,1300w,Ingco,Vc13301"
TIRACOLA100,"https://source.unsplash.com/400x400/?Removedor,Quita,Pegamento,Gel,Adhesivo,Pu,Silicona,100"
DW00708,"https://source.unsplash.com/400x400/?Mecha,Dewalt,Dw00708,Sds,Plus"
IW397,"https://source.unsplash.com/400x400/?Mechas,Rapidas,P/madera,7/16,,X280mm,Irwin"
83-506,"https://source.unsplash.com/400x400/?Prensa,Tipo,C,De,6,Pulgadas,(150,Mm),Stanley,83-506"
HWSP102418,"https://source.unsplash.com/400x400/?Pinza,Pela,Cable,Pro,Automatica,Ingco"
COSLI241298,"https://source.unsplash.com/400x400/?Kit,Taladro,Atorni,Percu,96nm,+,Amoladora,Ingco,Cosli241298"
30021,"https://source.unsplash.com/400x400/?Tijera,Para,Chapa,Izquierda,10,/250,Mm,Tolsen"
TR150HL,"https://source.unsplash.com/400x400/?Engrapadora,Sharpshooter,Stanley,Tr150hl"
22-316,"https://source.unsplash.com/400x400/?Set,De,Limas,Planas,X,6,Piezas,Stanley"
APLI20181,"https://source.unsplash.com/400x400/?Lustra,Pulidora,7pLG,P20s,C/1,Bat,+,Bolso,Apli20181,Ingco"
019-6525,"https://source.unsplash.com/400x400/?Lijadora,Roto,Orbital,Hyundai,125mm,480w,Color,Azul,Marino,Frecuencia,50hz,50,Hz"
42-073,"https://source.unsplash.com/400x400/?Nivel,De,Aluminio,Stanley,18,"
019-6614,"https://source.unsplash.com/400x400/?Mini,Torno,Hyundai,135w,+,Accesorios,Y,Flexible,Plaza,Verdi,Frecuencia,220,Potencia,135,W"
AA10115/220,"https://source.unsplash.com/400x400/?Esmeril,Angular,4-1/2'',115mm,1100w,Velocidad,Variable,Neo,Gris"
83-505,"https://source.unsplash.com/400x400/?Prensa,Tipo,C,Stanley,127,Mm,5,Pulgadas,83-505,No,Sargento"
TSB4003,"https://source.unsplash.com/400x400/?Set,X3,Discos,Sierra,Circular,140mm,5,1/2,,Tsb4003,Ingco"
42172175,"https://source.unsplash.com/400x400/?Fresa,Para,Router,Corte,Recto,5/8,Truper"
57524,"https://source.unsplash.com/400x400/?Taladro,Percutor,650w,13mm,Deko,Dkid13xp65,Gris,Claro"
15230LA,"https://source.unsplash.com/400x400/?Disco,De,Sierra,7-1/4',40,Dientes,,Eje,5/8',Irwin,15230la"
015-33001,"https://source.unsplash.com/400x400/?Tijera,Pinza,Corta,Caño,Pvc,Profesional,9,PuLG,Tolsen,33100"
WCP6404,"https://source.unsplash.com/400x400/?Prensa,De,Banda,Cinta,Wadfow,Wcp6404,Angulo,Escuadra"
019-5700,"https://source.unsplash.com/400x400/?Rotomartillo,Electroneumático,Hyundai,Hycrh20,Inalámbrico,Azul"
15561,"https://source.unsplash.com/400x400/?Serrucho,Stanley-professional,24,,,,C/madera"
17645,"https://source.unsplash.com/400x400/?Soldadora,Goldex,Turbo,1300"
272095,"https://source.unsplash.com/400x400/?Aerosol,Metal,Protection,Antioxido,Rust-oleum,Texturado,"
87-626,"https://source.unsplash.com/400x400/?Llave,De,Grifo,De,Tubo,De,Alta,Resistencia,De,24,Pulgadas,Stanley"
015-31072,"https://source.unsplash.com/400x400/?Serrucho,Para,Madera,Carpintero,Tolsen,20,PuLG,(31072,)"
HLL156601,"https://source.unsplash.com/400x400/?Nivel,Laser,Autonivelante,35mts,Luz,Verde,2,Líneas,Ingco"
15471,"https://source.unsplash.com/400x400/?Serrucho,Carpintero,20puLG,(508mm),Stanley"
86-440,"https://source.unsplash.com/400x400/?Cable,Deslizante,Stanley,En,T,4-86-440,,243,Mm,Y,1/2,Pulgadas"
STPP7502,"https://source.unsplash.com/400x400/?Cepillo,Eléctrico,De,Mano,Stanley,Stpp7502,82mm,240v,Amarillo"
548-0968,"https://source.unsplash.com/400x400/?Soporte,Fijacion,Sierra,Copa,Starrett,De,14,A,30,Mm,,Ka1-s"
IW1198,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,1.8,Mm"
802-5130,"https://source.unsplash.com/400x400/?Llave,Combinada,18mm,Gedore"
25033,"https://source.unsplash.com/400x400/?Maceta,De,Goma,220,Gr.,Tolsen"
39389,"https://source.unsplash.com/400x400/?Sierra,De,Mesa,P/madera,250mm,1800w,,Einhell"
IW1212,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,2.5,Mm."
,"https://source.unsplash.com/400x400/?,Macho,Semiconico,7/8,X,9,Hilos,(1,Unidad),Tres,Triangulos"
322654,"https://source.unsplash.com/400x400/?Esmalte,Al,Agua,Rojo,Manzana,Brillante,Rust-oleum"
015-10001,"https://source.unsplash.com/400x400/?Alicate,Tolsen,Universal,180,Mm,(7,)"
46038,"https://source.unsplash.com/400x400/?Escuadra,Economica,203mm,8,Stanley,46038"
iw946,"https://source.unsplash.com/400x400/?Mecha,Concreto,Irwin,19x330mm,3/4,,,En,Pvc"
IW1364,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,16.5,Mm"
991,"https://source.unsplash.com/400x400/?Silicona,Neutra,Multiuso,Negra,Unisil,280ml"
015-10019,"https://source.unsplash.com/400x400/?Alicate,Corte,Diagonal,7,PuLG,Tolsen,(10019),Fctr"
142762,"https://source.unsplash.com/400x400/?Alambre,Con,Flux,5kg,0.8mm,5kg,Smater"
265497,"https://source.unsplash.com/400x400/?Leak,Seal,Impermeabilizante,Aerosol,Rust,Oleum,Negro"
CRHLI201681,"https://source.unsplash.com/400x400/?Rotomartillo,20v,Ingco,Crhli201681,Color,Naranja,Oscuro"
803-5070,"https://source.unsplash.com/400x400/?Llave,Combinada,5/8,-,Gedore"
SDH600,"https://source.unsplash.com/400x400/?Taladro,Percutor,Stanley,600w,13mm,Sdh600,Amarillo"
180307,"https://source.unsplash.com/400x400/?,Macho,Semiconico,5/8,X,18,Hilos,(1,Unidad),Tres,Triangulos"
272132,"https://source.unsplash.com/400x400/?Aerosol,Rosa,Fluorescente,Rust-oleum"
iw1378,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,20,Mm"
39-001,"https://source.unsplash.com/400x400/?Lubricante,Cadena,De,Bicicleta,Wd-40,Bike,Dry,Seco,118,Ml"
FBLI20021,"https://source.unsplash.com/400x400/?Bateria,20v,4,Ah,P20s,Ingco,"
015-35023,"https://source.unsplash.com/400x400/?Cinta,Métrica/pulgadas,Fibra,C/enrrollador,Tolsen,50m,35023"
43099,"https://source.unsplash.com/400x400/?Remachadora,Pop,Industrial,(tipo,Beta®),Tolsen,43099,4"
387585,"https://source.unsplash.com/400x400/?Aerosol,Ultra,Cover,5,En,1,R.oleum,Rojo,Cereza,Brillante"
8179,"https://source.unsplash.com/400x400/?Llave,Combinada,15,Mm,Tramontina,Pietra,Tre15"
807-5080,"https://source.unsplash.com/400x400/?Llave,Estriada,2e,Gedore,13/16-7/8"
iw1111,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,7/64,"
HPS0601,"https://source.unsplash.com/400x400/?Tijera,Poda,Industrial,8.5,Ingco,Hps0601"
019-6312,"https://source.unsplash.com/400x400/?Amoladora,Hyundai,Hyag312,Con,Mango,Rotativo,2300w,Azul"
Hdcp08168,"https://source.unsplash.com/400x400/?Alicate,Corte,Diagonal,6,Ingco"
iw1282,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,8,Mm"
DT9406,"https://source.unsplash.com/400x400/?Mechas,Dewalt,14x400x540mmsds,Max,Alem.,C/estuche"
335341,"https://source.unsplash.com/400x400/?Aerosol,Rust,Oleum,Tizado,Blanco,Lino"
7751,"https://source.unsplash.com/400x400/?Aerosol,Pintura,High,Heat,Alta,Temperatura,Rust,Oleum,Blanco"
DW00740,"https://source.unsplash.com/400x400/?Mechas,Dewalt,350,X,14mm,Sds,Plus,Pvc,A/s"
35486,"https://source.unsplash.com/400x400/?Escalera,Aluminio,5,Escalones,E1205/e2005,Franca"
CGSLI401682,"https://source.unsplash.com/400x400/?Motosierra,A,Bateria,40v,P20s,16,C/bat,C/carg,Ingco,Color,Amarillo"
75872,"https://source.unsplash.com/400x400/?Mecha,Escalonada,4,-,20mm,R/titanium,Tolsen"
15185,"https://source.unsplash.com/400x400/?Disco,Sierra,De,Corte,Fino,10,X,40d,15185,Irwin"
25172,"https://source.unsplash.com/400x400/?Martillo,Para,Techo,C/,Uña,Forjado,En,Una,Pieza,Tolsen,25172"
STGP1318K,"https://source.unsplash.com/400x400/?Lustra,Lijadora,Pulidora,1300w,+,Maletín,Stanley,Stgp1318k,Color,Amarillo,Frecuencia,50"
HSPP42002,"https://source.unsplash.com/400x400/?Pulverizador,Mochila,Manual,20l,Ingco,Hspp42002,Color,Amarillo"
AKDB5055,"https://source.unsplash.com/400x400/?Juego,5,Mechas,3,Puntas,Corte,Madera,Ingco"
180719,"https://source.unsplash.com/400x400/?Dado,Terraja,3,Triang,7/16,X14c1.1/2,Bsw"
50400370,"https://source.unsplash.com/400x400/?Lámpara,Led,11w,Fría,Wellmax"
83-502,"https://source.unsplash.com/400x400/?Prensas,,C,,Stanley,2,"
GSB13RE,"https://source.unsplash.com/400x400/?Taladro,Percutor,Atornillador,Eléctrico,De,13mm,Bosch,Gsb,13,Re,750w,+,Accesorios,Con,Caja,De,Cartón,Azul"
CAGLI211541,"https://source.unsplash.com/400x400/?Amoladora,Inalambrica,Ingco,Set,+,Batería,Y,Maletín,Ingco,Color,Amarillo,Frecuencia,50/60hz"
015-76756,"https://source.unsplash.com/400x400/?Disco,Diamantado,Porcelanato,Tolsen,115mm,5x7/8,Pulgadas,-sc,Color,Naranja,Con,Negro,Y,Gris"
40465330,"https://source.unsplash.com/400x400/?Tijera,Cortabulones,Profesional,Mango,30,,Truper"
,"https://source.unsplash.com/400x400/?,Macho,Semiconico,5/32,X,32,Hilos,(1,Unidad),Tres,Triangulos"
MS881,"https://source.unsplash.com/400x400/?Stihl,Rapid,Micro,,3/8,,1,6,Mm,,114,Eslabones"
SJ45,"https://source.unsplash.com/400x400/?Sierra,Caladora,Stanley,Sj45,450w,Con,Velocidad,Variable"
1802065,"https://source.unsplash.com/400x400/?Juego,De,Macho,M9,X,1,25,-,3,Pzs,-,Tres,Triangulos,-,Armhel"
10400,"https://source.unsplash.com/400x400/?Set,Alicates,3,Pcs,Unv.7,,C/d,6,,Pta,Fina,Tolsen"
262158,"https://source.unsplash.com/400x400/?Aerosol,Amarillo,Ultra,Cover,Rust-oleum,"
42-468,"https://source.unsplash.com/400x400/?Nivel,De,Resina,Estructural,24,,Stanley"
30-608,"https://source.unsplash.com/400x400/?Cinta,Métrica,3m/10',Global,Plus,Stanley"
019-1010,"https://source.unsplash.com/400x400/?Motosierra,Hyundai,45cc,18,Turbo,450"
2623,"https://source.unsplash.com/400x400/?Cuchara,Albañil,6'',,Pacetta"
322644,"https://source.unsplash.com/400x400/?Esmalte,Al,Agua,Rust-o,946ml,Verde,Oscuro,,Interior,Exterior"
15236,"https://source.unsplash.com/400x400/?Llave,Con,Criquet,Cabeza,Movil,10mm,Tolsen"
6522,"https://source.unsplash.com/400x400/?Pinza,Pico,De,Loro,12,,Bahco"
24-013,"https://source.unsplash.com/400x400/?Caja,De,Herramientas,24,,Stanley,-,Ferreteria,Armhel"
WQX0120,"https://source.unsplash.com/400x400/?Hidrolavadora,24,5bar,2,5lt/min,S/bat,Wadfow,,50hz/60hz"
322642,"https://source.unsplash.com/400x400/?Rust-oleum,Ultra,Cover,Esmalte,946,Ml,Gris,Oscuro,Brillante"
35490,"https://source.unsplash.com/400x400/?Escalera,Aluminio,4,En,1-,6x2,P306,Franca"
262191,"https://source.unsplash.com/400x400/?Pintura,Aerosol,Ultra,Cover,2x,420,Ml,/,340,Gr.,Rust,Oleum,Color,Rosa,Claro,Brillante"
75442,"https://source.unsplash.com/400x400/?Cincel,Plano,Sds-plus,14mm,X,250mm,Tolsen"
272083,"https://source.unsplash.com/400x400/?Rust-oleum,Metal,Protection,Antióxido,Cobre,Martillado"
015-76722,"https://source.unsplash.com/400x400/?Disco,Diamantado,Continuo,115x22.2mm,76722"
TB40048,"https://source.unsplash.com/400x400/?10,Brocas,3mm,Irwin"
WGL1604,"https://source.unsplash.com/400x400/?Pistola,Silicona,Caliente,Max,90w,Wadfow"
iw1273,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,7.25,Mm"
42-075,"https://source.unsplash.com/400x400/?Nivel,De,Aluminio,Stanley,36,,"
122,"https://source.unsplash.com/400x400/?Poxipol® -,Soldadura,Plástica,10,Min,Transparente,82g/70ml"
548-0130,"https://source.unsplash.com/400x400/?Sierra,Copa,Porcelanato,30,Mm,Starrett"
HFC021204,"https://source.unsplash.com/400x400/?Prensa,F,120,X,400,Mm,Ingco"
019-5640,"https://source.unsplash.com/400x400/?Sierra,Circular,Eléctrica,Inalámbrica,Hyundai,Hyccs20,165mm,Azul"
IUCC02,"https://source.unsplash.com/400x400/?Cable,Usb,Tipo,C,A,Tipo,C,1mt,3a,Ingco,Iucc02"
019-1980,"https://source.unsplash.com/400x400/?Aspiradora,Hyundai,30,Litros,1400w,Polvo,Líquido,Acero,Inox"
HSU025001,"https://source.unsplash.com/400x400/?Ventosa,Sopapa,Para,Vidrio,Doble,11.5cm,50kg,Ingco,Hsu025001"
SPD10001,"https://source.unsplash.com/400x400/?Bomba,Sumergible,Plastico,1000w,Pozo,Negro,Ingco,Spd10001"
3956-003,"https://source.unsplash.com/400x400/?Llaves,Allen,1000v,8mm"
DCM62002,"https://source.unsplash.com/400x400/?Pinza,Amperimétrica,Digital,Ingco,Dcm62002,4a"
BS200,"https://source.unsplash.com/400x400/?Lijadora,Orbital,1/4,Pliego,200w,Bs200-b2,Black,+,Decker,Color,Naranja"
548-1000,"https://source.unsplash.com/400x400/?Mecha,Guía,1/4,Para,Sierra,De,Copa,Starrett,Ka014c"
AA1015/1/20,"https://source.unsplash.com/400x400/?Amoladora,Brushless,Neo,Aa915/1/20,115mm"
40070476,"https://source.unsplash.com/400x400/?Alicate,Corte,Diagonal,8,(blister),Truper,T2"
133252,"https://source.unsplash.com/400x400/?Morsa,De,Banco,Fija,Somar,Rojo,De,Hierro,Fundido,Modelo,10010083"
57500,"https://source.unsplash.com/400x400/?Amoladora,Angular,4,1/2,115mm,Deko,Dkag115xp75,750w,Color,Amarillo"
39001,"https://source.unsplash.com/400x400/?Motosierra,A,Nafta,Stihl,Ms,170,30.1cc,Naranja/,Blanco,1.7cv"
019-6316,"https://source.unsplash.com/400x400/?Amoladora,Hyundai,115mm,41/2,800w"
ID11008,"https://source.unsplash.com/400x400/?Taladro,Percutor,1/2,110v/120v,60hz,1100w,0-2800rpm,Color,Amarillo,Frecuencia,60,Hz"
20179,"https://source.unsplash.com/400x400/?Set,Destornilladores,4,Pcs,100,Mm,Tolsen"
42069005,"https://source.unsplash.com/400x400/?Maneral,En,T,Para,Machuelo,3/16,11438"
265495,"https://source.unsplash.com/400x400/?Leak,Seal,Sellador,Impermeabilizante,En,Aerosol,Rust,Oleum,Color,Transparente"
39207,"https://source.unsplash.com/400x400/?Amoladora,Banco,C/lijadora,240w,Einhell"
015-10100,"https://source.unsplash.com/400x400/?Pinza,De,Seguro,6,,Puntas,Intercambiables,Tolsen"
015-15237,"https://source.unsplash.com/400x400/?Llave,Con,Criquet,Cabeza,Movil,13mm,Tolsen,Color,Gris"
iw1306,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,10,Mm."
10022,"https://source.unsplash.com/400x400/?Pinza,De,Punta,Media,Caña,8,PuLG.,Tolsen,(10022)"
CIDLI20768,"https://source.unsplash.com/400x400/?Taladro,Atornillador,C/percutor,76nm,,Brushless,20v,Ingco"
805-5080,"https://source.unsplash.com/400x400/?Llave,Fija,6e,,13/16,-,7/8,Gedore,"
KC1601,"https://source.unsplash.com/400x400/?Broquero,5/8,+,Llave,Ingco,Kc1601"
019-5640,"https://source.unsplash.com/400x400/?Sierra,Circular,20v,Hyundai(no,Incluye,Batería,Ni,Cargador),"
2943001,"https://source.unsplash.com/400x400/?Motosierra,A,Nafta,Stihl,Ms,210,Con,Espada,40,Cm,Naranja"
iw1123,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,19/64,"
41030,"https://source.unsplash.com/400x400/?Cortavidrio,13,Cm,Tolsen,41030"
86-202,"https://source.unsplash.com/400x400/?Llave,Mango,Barra,T,Deslizable,Enc.,3/8,Stanley,86-202,Plateado"
802-5100,"https://source.unsplash.com/400x400/?Llave,Combinada,15mm,Gedore"
15471,"https://source.unsplash.com/400x400/?Serrucho,Stanley-luctador,20,,C/madera"
019-5630,"https://source.unsplash.com/400x400/?Sierra,Caladora,20v,Hyundai,(no,Incluye,Batería,Ni,Cargador)"
DWE4020,"https://source.unsplash.com/400x400/?Amoladora,Angular,Dewalt,Dwe4020b2b,4020,De,60 hz,Color,Amarillo,800 w,220 v,Y,Accesorio"
HWSP102429,"https://source.unsplash.com/400x400/?Pinza,Inteligente,Detector,Volt,Pela,Corta,Cable,Ingco,Febo"
337476,"https://source.unsplash.com/400x400/?Aerosol,Verde,Primavera,Ultra,Cover,Rust-oleum,"
76727,"https://source.unsplash.com/400x400/?D.diamantado,Continuo,230x22.2mm,Tolsen"
dwe6411,"https://source.unsplash.com/400x400/?Lijadora,Orbital,1/4,,230w,Dewalt,"
DM3028,"https://source.unsplash.com/400x400/?Set,Tester,Pinza,Amperaje,Y,Detector,Volt,-,Ingco"
Hl9140/220,"https://source.unsplash.com/400x400/?Hidrolavadora,Forest,&,Garden,,140,Bar,2000w"
015-75738,"https://source.unsplash.com/400x400/?Sierra,Copa,Tolsen,Bimetalica,38mm,Hss,Corte,De,38mm,-,Sc"
142324,"https://source.unsplash.com/400x400/?Soldadora,Pro,Mig-200,Sinergica:,Mig200a,/,Mma160a,/,Tig160a"
69-119,"https://source.unsplash.com/400x400/?Destornillador,Stanley,Pro,1/4x4,(-)(69-119-s)(stht69119)"
iw1128,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,3/8,"
GG708,"https://source.unsplash.com/400x400/?Pistola,De,Silicona,Ingco,16w,100w,Max,7mm"
HKTS14462,"https://source.unsplash.com/400x400/?Crique,Criquet,46,Piezas,1/4,Color,Naranja,Claro,-,Ingco,Hkts14462"
CAGLI7601,"https://source.unsplash.com/400x400/?Mini,Amoladora,A,Bateria,3,,20v,P20s,,Sin,Bat,Si"
HRLF4415,"https://source.unsplash.com/400x400/?Reflector,Portatil,Recargable,500/900,Lm,Ingco,Hrlf4415,Luz,Unicolor"
P55451,"https://source.unsplash.com/400x400/?Adhesivo,Vinílico,Cascola,Profesional,500g,Pegamax,G,P,Rojo"
15150,"https://source.unsplash.com/400x400/?Juego,Tubos,Crique,14pz,Enc,1/4,Tolsen"
CSGLI2004,"https://source.unsplash.com/400x400/?Pistola,De,Pintura,A,Batería,P20s,20v,S/bat,Ingco"
86-207,"https://source.unsplash.com/400x400/?Barra,Extension,Stanley,Enc.,3/8,6,"
019-0999,"https://source.unsplash.com/400x400/?Motosierra,Eléctrica,Hyundai,Hygt5221"
272130,"https://source.unsplash.com/400x400/?Aerosol,Fluo,Rust,Oleum,(origen,Usa),Color,Verde"
180105,"https://source.unsplash.com/400x400/?Juego,De,Macho,Bsw,5/16,X,18,Hilos,,3,Pzs,-,Tres,Triangulos"
277-0309,"https://source.unsplash.com/400x400/?Sierra,Circular,Eléctrica,Makita,Hs7010,185mm,1600w,Turquesa"
PDP130018,"https://source.unsplash.com/400x400/?Martillo,Demoledor,Super,Select,20j,1300w,Pdb130018,Ingco"
377246,"https://source.unsplash.com/400x400/?Pintura,Esmalte,Para,Tela,Azul,Marino,390ml,Rust-oleum,Aerosol"
015-10163,"https://source.unsplash.com/400x400/?Prensa,Sargento,50,X,250,Carpinteria,Tolsen"
015-31017,"https://source.unsplash.com/400x400/?Ingletadora,Manual,+,Serrucho,Abs,300mm,Tolsen,De,Manganeso"
IW895,"https://source.unsplash.com/400x400/?Taladros,De,Pared,De,Vídeo,De,Gran,Calidad,De,16,Mm"
15247,"https://source.unsplash.com/400x400/?Llave,Con,Criquet,Cabeza,Movil,21mm,Tolsen"
803-5040,"https://source.unsplash.com/400x400/?Llave,Combinada,1b,Gedore,7/16"
IW1246,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,5,Mm"
42069010,"https://source.unsplash.com/400x400/?Manija,Porta,Machos,En,T,1/4,,Truper"
iw1125,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,21/64,"
10060,"https://source.unsplash.com/400x400/?Tijera,Corta,Pernos,14,PuLG.,Tolsen,Hasta,7mm,De,Corte,10060"
HLL156601,"https://source.unsplash.com/400x400/?Nivel,Laser,Autonivelante,35mts,Luz,Verde,2,Líneas,Ingco"
PDG5501,"https://source.unsplash.com/400x400/?Amoladora,Recta,Pdg5501,550w,6mm,Ingco,Amarillo,50"
HTBG281928,"https://source.unsplash.com/400x400/?Bolso,Herramientas,19,,Ingco"
DW00717,"https://source.unsplash.com/400x400/?Soporte,Sds-plus,Widea,Drill,De,16,Mm,,100,X,160,Mm,,Para,Hormigón"
015-30019,"https://source.unsplash.com/400x400/?Cutter,Doble,Hoja,Profesional,Tolsen,30019"
STEL401,"https://source.unsplash.com/400x400/?Lijadora,Orbital,De,Palma,220w,Stanley,"
015-10087,"https://source.unsplash.com/400x400/?Alicate,Saca,Seguro,Exterior,Recto,18,Cms,Tolsen.,Autocars"
84-053,"https://source.unsplash.com/400x400/?Pinza,Telefonista,C/a,Profes.,6,,Stanley"
80218,"https://source.unsplash.com/400x400/?Llave,Combinada,Estriada,Stanley,Stmt80218-840,De,9,Mm,Gris"
6642,"https://source.unsplash.com/400x400/?Llave,Combinada,24mm,Acodada,Bahco"
16595,"https://source.unsplash.com/400x400/?Destornillador,Ph,1000v,Bahco,0x100"
TR150HL,"https://source.unsplash.com/400x400/?Engrapadora,Sharpshooter,Stanley,Tr150hl,Uso,Pesado,|,Km"
46-534,"https://source.unsplash.com/400x400/?Escuadra,Stanley,Profesional,Aluminio,10,"
69-170,"https://source.unsplash.com/400x400/?Juego,De,6,Destornilladores,Pro,Stht69170,Stanley"
